0.088065	5.4139
0.088172	5.4042
0.08828	5.3944
0.088387	5.3847
0.088495	5.375
0.088602	5.3652
0.08871	5.3555
0.088817	5.3457
0.088925	5.336
0.089032	5.3262
0.08914	5.3165
0.089247	5.3067
0.089355	5.2969
0.089462	5.2872
0.08957	5.2774
0.089677	5.2676
0.089785	5.2579
0.089892	5.2481
0.09	5.2383
0.090108	5.2285
0.090215	5.2187
0.090323	5.209
0.09043	5.1992
0.090538	5.1894
0.090645	5.1796
0.090753	5.1698
0.09086	5.16
0.090968	5.1502
0.091075	5.1405
0.091183	5.1307
0.09129	5.1209
0.091398	5.1111
0.091505	5.1013
0.091613	5.0915
0.09172	5.0818
0.091828	5.072
0.091935	5.0622
0.092043	5.0524
0.092151	5.0426
0.092258	5.0329
0.092366	5.0231
0.092473	5.0133
0.092581	5.0036
0.092688	4.9938
0.092796	4.9841
0.092903	4.9743
0.093011	4.9645
0.093118	4.9548
0.093226	4.9451
0.093333	4.9353
0.093441	4.9256
0.093548	4.9158
0.093656	4.9061
0.093763	4.8964
0.093871	4.8867
0.093978	4.877
0.094086	4.8672
0.094194	4.8575
0.094301	4.8478
0.094409	4.8382
0.094516	4.8285
0.094624	4.8188
0.094731	4.8091
0.094839	4.7994
0.094946	4.7898
0.095054	4.7801
0.095161	4.7705
0.095269	4.7608
0.095376	4.7512
0.095484	4.7415
0.095591	4.7319
0.095699	4.7223
0.095806	4.7127
0.095914	4.7031
0.096022	4.6935
0.096129	4.6839
0.096237	4.6743
0.096344	4.6647
0.096452	4.6552
0.096559	4.6456
0.096667	4.6361
0.096774	4.6265
0.096882	4.617
0.096989	4.6075
0.097097	4.5979
0.097204	4.5884
0.097312	4.5789
0.097419	4.5694
0.097527	4.5599
0.097634	4.5505
0.097742	4.541
0.097849	4.5316
0.097957	4.5221
0.098065	4.5127
0.098172	4.5032
0.09828	4.4938
0.098387	4.4844
0.098495	4.475
0.098602	4.4656
0.09871	4.4563
0.098817	4.4469
0.098925	4.4375
0.099032	4.4282
0.09914	4.4189
0.099247	4.4095
0.099355	4.4002
0.099462	4.3909
0.09957	4.3816
0.099677	4.3723
0.099785	4.3631
0.099892	4.3538
0.1	4.3445
0.10011	4.3353
0.10022	4.3261
0.10032	4.3169
0.10043	4.3077
0.10054	4.2985
0.10065	4.2893
0.10075	4.2801
0.10086	4.271
0.10097	4.2618
0.10108	4.2527
0.10118	4.2435
0.10129	4.2344
0.1014	4.2253
0.10151	4.2163
0.10161	4.2072
0.10172	4.1981
0.10183	4.1891
0.10194	4.18
0.10204	4.171
0.10215	4.162
0.10226	4.153
0.10237	4.144
0.10247	4.135
0.10258	4.1261
0.10269	4.1171
0.1028	4.1082
0.1029	4.0992
0.10301	4.0903
0.10312	4.0814
0.10323	4.0726
0.10333	4.0637
0.10344	4.0548
0.10355	4.046
0.10366	4.0371
0.10376	4.0283
0.10387	4.0195
0.10398	4.0107
0.10409	4.0019
0.10419	3.9932
0.1043	3.9844
0.10441	3.9757
0.10452	3.967
0.10462	3.9583
0.10473	3.9496
0.10484	3.9409
0.10495	3.9322
0.10505	3.9235
0.10516	3.9149
0.10527	3.9063
0.10538	3.8977
0.10548	3.8891
0.10559	3.8805
0.1057	3.8719
0.10581	3.8633
0.10591	3.8548
0.10602	3.8463
0.10613	3.8378
0.10624	3.8293
0.10634	3.8208
0.10645	3.8123
0.10656	3.8038
0.10667	3.7954
0.10677	3.787
0.10688	3.7786
0.10699	3.7702
0.1071	3.7618
0.1072	3.7534
0.10731	3.745
0.10742	3.7367
0.10753	3.7284
0.10763	3.7201
0.10774	3.7118
0.10785	3.7035
0.10796	3.6952
0.10806	3.687
0.10817	3.6787
0.10828	3.6705
0.10839	3.6623
0.10849	3.6541
0.1086	3.6459
0.10871	3.6377
0.10882	3.6296
0.10892	3.6215
0.10903	3.6133
0.10914	3.6052
0.10925	3.5971
0.10935	3.5891
0.10946	3.581
0.10957	3.573
0.10968	3.5649
0.10978	3.5569
0.10989	3.5489
0.11	3.5409
